id,label,confidence,used_vote,valid,reason,checks,vote_dist,roi_meta
TEST_037,1,0.583,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact = false; gap present between lead area and hole = true -> not_connected. hole2: 12 o'clock contact = true; gap absent = false -> connected. hole3: 12 o'clock contact = false; gap present = true -> not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.583, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_038,1,0.592,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: lead not at 12 o'clock OR gap present = not_connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact and a gap between lead and hole -> not_connected; hole2: 12 o'clock contact observed with no gap -> connected; hole3: 12 o'clock contact observed with no gap -> connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.592, ""first_conf"": 0.75}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_039,1,0.359,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n1/u3) / hole2=connected(c6/n1/u3) / hole3=not_connected(c2/n5/u3). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: lead not at 12 o'clock and a gap is present between lead and hole = not_connected; hole3: lead not at 12 o'clock and a gap is present between lead and hole = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact not determinable; gap presence/absence not determinable. hole2: 12 o'clock contact not determinable; gap presence/absence not determinable. hole3: 12 o'clock contact not determinable; gap presence/absence not determinable. || Package: no damage (based on FULL). hole1: 12 o'clock contact cannot be confirmed; gap presence/absence cannot be determined due to resolution/noise. hole2: 12 o'clock contact cannot be confirmed; gap presence/absence cannot be determined due to resolution/noise. hole3: 12 o'clock contact cannot be confirmed; gap presence/absence cannot be determined due to resolution/noise.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 1, ""uncertain"": 3}, ""h2"": {""connected"": 6, ""not_connected"": 1, ""uncertain"": 3}, ""h3"": {""connected"": 2, ""not_connected"": 5, ""uncertain"": 3}, ""conf_avg"": 0.35900000000000004, ""first_conf"": 0.62}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_040,1,0.337,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c1/n7/u2) / hole2=connected(c5/n4/u1) / hole3=not_connected(c2/n7/u1). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact: absent; gap: present -> not_connected. hole2: 12 o'clock contact: present; gap: none -> connected. hole3: 12 o'clock contact: absent; gap: present -> not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact = absent; gap between lead and hole present -> not_connected. hole2: 12 o'clock contact = absent; gap present -> not_connected. hole3: 12 o'clock contact = absent; gap present -> not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact not observed + gap present = not_connected; hole2: 12 o'clock contact not observed + gap present = not_connected; hole3: 12 o'clock contact not observed + gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 1, ""not_connected"": 7, ""uncertain"": 2}, ""h2"": {""connected"": 5, ""not_connected"": 4, ""uncertain"": 1}, ""h3"": {""connected"": 2, ""not_connected"": 7, ""uncertain"": 1}, ""conf_avg"": 0.337, ""first_conf"": 0.75}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_041,1,0.542,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c0/n9/u1) / hole2=not_connected(c3/n6/u1) / hole3=not_connected(c1/n8/u1). | (debug samples: Package: no damage (based on FULL). hole1: not_connected due to lead not at 12 o'clock / gap between lead and hole. hole2: not_connected due to lead not at 12 o'clock / gap between lead and hole. hole3: not_connected due to lead not at 12 o'clock / gap between lead and hole. || Package: no damage (based on FULL). hole1: 12 o'clock contact unclear; gap presence/absence cannot be determined. hole2: 12 o'clock contact unclear; gap presence/absence cannot be determined. hole3: 12 o'clock contact unclear; gap presence/absence cannot be determined. || Package: no damage (based on FULL). hole1: not_connected (no 12 o'clock contact; gap present). hole2: not_connected (no 12 o'clock contact; gap present). hole3: not_connected (no 12 o'clock contact; gap present).),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""not_connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 0, ""not_connected"": 9, ""uncertain"": 1}, ""h2"": {""connected"": 3, ""not_connected"": 6, ""uncertain"": 1}, ""h3"": {""connected"": 1, ""not_connected"": 8, ""uncertain"": 1}, ""conf_avg"": 0.5419999999999999, ""first_conf"": 0.62}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_042,1,0.556,True,True,"Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c7/n3/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL; edges intact, no chipping or cracks). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: gap present = not_connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: not_connected – no 12 o'clock contact and a gap between lead and hole; hole2: connected – 12 o'clock contact with no gap; hole3: not_connected – no 12 o'clock contact and a gap between lead and hole.)","{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 7, ""not_connected"": 3, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.5559999999999999, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_043,1,0.491,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c4/n4/u2) / hole2=connected(c6/n2/u2) / hole3=not_connected(c3/n5/u2). | (debug samples: Package: no damage (based on FULL). hole1: not_connected — no 12 o'clock contact and a gap present between lead and hole; hole2: connected — 12 o'clock contact with no gap; hole3: not_connected — no 12 o'clock contact and a gap present. || Package: no damage (based on FULL). hole1: not_connected; no 12 o'clock contact and gap present. hole2: connected; 12 o'clock contact with no gap. hole3: not_connected; no 12 o'clock contact and gap present. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 4, ""uncertain"": 2}, ""h2"": {""connected"": 6, ""not_connected"": 2, ""uncertain"": 2}, ""h3"": {""connected"": 3, ""not_connected"": 5, ""uncertain"": 2}, ""conf_avg"": 0.491, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_044,1,0.524,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c4/n6/u0) / hole2=connected(c8/n2/u0) / hole3=not_connected(c2/n8/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: no 12 o'clock contact + gap present = not_connected; hole3: no 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""conf_avg"": 0.524, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_045,1,0.541,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n7/u0) / hole2=connected(c10/n0/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present -> not_connected. hole2: 12 o'clock contact + no gap -> connected. hole3: no 12 o'clock contact + gap present -> not_connected. || Package: no damage (based on FULL). hole1: not at 12 o'clock + gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""h2"": {""connected"": 10, ""not_connected"": 0, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.541, ""first_conf"": 0.8}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_046,1,0.475,True,True,Package intact (vote 8/10 on FULL). hole1=not_connected(c1/n8/u1) / hole2=not_connected(c4/n6/u0) / hole3=not_connected(c3/n7/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact absent; gap between lead and hole present. hole2: 12 o'clock contact absent; gap between lead and hole present. hole3: 12 o'clock contact absent; gap between lead and hole present. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: not_connected (12 o'clock contact absent; gap present). hole2: not_connected (12 o'clock contact absent; gap present). hole3: connected (12 o'clock contact present; no gap).),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""not_connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 8, ""pkg_false"": 2, ""h1"": {""connected"": 1, ""not_connected"": 8, ""uncertain"": 1}, ""h2"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""conf_avg"": 0.475, ""first_conf"": 0.55}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
